2014-10-1,42.29279992116288
2014-10-2,34.615235156007316
2014-10-3,25.65369426976892
2014-10-6,51.16932031980966
2014-10-7,45.24398936571761
2014-10-8,38.74392040049564
2014-10-9,33.69906527101732
2014-10-10,80.37766132044614
2014-10-14,40.39276491604868
2014-10-15,41.59250049711483
2014-10-16,34.15778241511353
2014-10-17,25.54650166476965
2014-10-20,46.56011984557446
2014-10-21,42.64823819361908
2014-10-22,39.858745917840665
2014-10-23,34.61649955920974
2014-10-24,81.04353108732036
2014-10-27,45.51816769992537
2014-10-28,41.64209053221673
2014-10-29,35.58225947930163
2014-10-30,29.935579692610588
2014-10-31,24.890724563132267
2014-11-4,40.0699226978484
2014-11-5,36.34578130529064
2014-11-6,28.587889733477667
2014-11-7,76.6684594580755
2014-11-10,42.47346077735604
2014-11-11,41.11209569123845
2014-11-12,35.55539368095975
2014-11-13,26.306483789156417
2014-11-14,22.888080210082506
2014-11-17,45.411085518796554
2014-11-18,38.13888731329213
2014-11-19,33.14820547597941
2014-11-20,30.466126652941227
2014-11-21,76.24681120142847
2014-11-25,39.199429114601045
2014-11-26,34.83765858058385
2014-11-27,25.480402104449254
2014-11-28,19.90533128625171
