2014-10-1,35.63411321752946
2014-10-2,30.29525840960288
2014-10-3,24.639843559469426
2014-10-6,44.60357532226523
2014-10-7,39.15920050026969
2014-10-8,33.609305664205195
2014-10-9,28.164930842209642
2014-10-10,74.46798434824629
2014-10-14,36.97611292584199
2014-10-15,31.373458082743014
2014-10-16,25.929083260747475
2014-10-17,20.3264284176485
2014-10-20,40.60672022265118
2014-10-21,34.793025351414286
2014-10-22,29.24313051534979
2014-10-23,23.69323567928528
2014-10-24,69.99628918532193
2014-10-27,38.47639265525795
2014-10-28,32.71545779105554
2014-10-29,27.165562954991046
2014-10-30,21.66842812596103
2014-10-31,16.22405330396549
2014-11-4,30.637890230696797
2014-11-5,25.19351540870126
2014-11-6,19.643620572636763
2014-11-7,65.78839405756996
2014-11-10,34.00469749233359
2014-11-11,28.61308267737253
2014-11-12,23.063187841308036
2014-11-13,17.355012984140103
2014-11-14,11.805118148075593
2014-11-17,32.08540995307828
2014-11-18,26.32447508887587
2014-11-19,20.774580252811376
2014-11-20,15.382965437850316
2014-11-21,61.474978915749034
2014-11-25,24.14138751444817
2014-11-26,18.591492678383702
2014-11-27,13.094357849353656
2014-11-28,7.702743034392597
